,Unnamed: 0,Unnamed: 0.1,Ubicación,Area,Baños,Habitaciones,Precio
688,688,688,"Casa en Venta Casa En Venta 3 Recamaras Santa Maria Totoltepec Toluca Cerca De Aeropuerto Y Av Tollocan
, Santa María Totoltepec, Toluca De Lerdo",,1.0,3.0,100000.0
689,689,689,"Casa en Venta Toluca De Lerdo, México",353.0,2.0,4.0,225000.0
690,690,690,"Casa en Venta Privada Gomez Del Villar Null
, Toluca De Lerdo, México",,2.0,3.0,177500.0
691,691,691,"Casa en Venta Fraccionamientos Sauces
, Toluca De Lerdo, México",94.0,1.0,2.0,65000.0
692,692,692,"Casa en Venta Hacienda De Cerro Viejo #m29
, Toluca De Lerdo, México",70.0,1.0,2.0,30527.6
693,693,693,"Casa en Venta Toluca De Lerdo, México",84.0,2.0,3.0,51750.0
694,694,694,"Casa en Venta Toluca De Lerdo, México",120.0,3.0,4.0,120000.0
695,695,695,"Casa en Venta Venta De Casa Para ,oficina Y Consultorios
, Morelos 1a Sección, Toluca De Lerdo",,2.0,3.0,174000.0
696,696,696,"Casa en Venta Avenida Independencia #143
, Toluca De Lerdo, México",160.0,2.0,3.0,19100.0
697,697,697,"Casa en Venta Convento De San Antonio De Padua #28
, Toluca De Lerdo, México",101.0,3.0,3.0,87500.0
698,698,698,"Casa en Venta Toluca De Lerdo, México",126.0,3.0,3.0,105000.0
699,699,699,"Casa en Venta Cultural #nd
, Toluca De Lerdo, México",483.0,3.0,6.0,410000.0
700,700,700,"Casa en Venta Casa Sola En Metepec
, Toluca De Lerdo, México",170.0,3.0,3.0,110000.0
701,701,701,"Casa en Venta Gral Marcelino Garcia Barragán 1001
, El Seminario 3a Sección, Toluca De Lerdo",,1.0,4.0,132800.0
702,702,702,"Casa en Venta Gral Marcelino Garcia Barragán 1001
, El Seminario 3a Sección, Toluca De Lerdo",,1.0,4.0,132800.0
703,703,703,"Casa en Venta Casa En Capultitlan
, Toluca De Lerdo, México",205.0,1.0,4.0,82500.0
704,704,704,"Casa en Venta Niños Heroes
, Toluca De Lerdo, México",183.0,2.0,2.0,149500.0
705,705,705,"Casa en Venta Toluca De Lerdo, México",160.0,2.0,3.0,43635.0
706,706,706,"Casa en Venta Cacalomacan, Toluca De Lerdo",386.0,4.0,3.0,160000.0
707,707,707,"Casa en Venta Toluca De Lerdo, México",360.0,3.0,4.0,95406.9
708,708,708,"Casa en Venta Nezahualcóyotl #00
, Toluca De Lerdo, México",280.0,1.0,3.0,51500.0
709,709,709,"Casa en Venta Isabel La Catolica #902
, Toluca De Lerdo, México",200.0,2.0,3.0,53060.0
710,710,710,"Casa en Venta Toluca De Lerdo, México",230.0,2.0,3.0,17230.05
711,711,711,"Casa en Venta Bonita Casa Disponible Para Venta En San Felipe Tlalmimilolpan
, Toluca De Lerdo, México",111.0,2.0,2.0,97500.0
712,712,712,"Casa en Venta Galeana
, Toluca De Lerdo, México",400.0,4.0,5.0,700000.0
713,713,713,"Casa en Venta Alpinismo, San Buenaventura
, Toluca De Lerdo, México",,2.0,3.0,105000.0
714,714,714,"Casa en Venta Casa Nueva En Venta En Crespa Town, Mod.zafiro
, De La Crespa, Toluca De Lerdo",127.0,2.0,3.0,144413.05
715,715,715,"Casa en Venta Casa En Venta En Residencial Colon En Toluca, Estado De Mexico
, Toluca De Lerdo",576.0,5.0,5.0,325000.0
716,716,716,"Casa en Venta Independencia, Toluca De Lerdo",210.0,2.0,3.0,249750.0
717,717,717,"Casa en Venta Miguel Mata #209
, Toluca De Lerdo, México",136.0,2.0,3.0,21780.15
718,718,718,"Casa en Venta Casa En Venta En Hacienda Del Valle Ii, Toluca.
, Toluca De Lerdo, México",116.0,1.0,3.0,65000.0
719,719,719,"Casa en Venta Https://goo.gl/maps/jcmathxm2rdagflz7
, Altamirano, Toluca De Lerdo",81.0,1.0,2.0,225000.0
720,720,720,"Casa en Venta La Merced  (alameda), Toluca De Lerdo",300.0,3.0,6.0,200000.0
721,721,721,"Casa en Venta Https://goo.gl/maps/hozdhrderfzmpjhu9
, San Mateo Oxtotitlán, Toluca De Lerdo",,2.0,3.0,110000.0
722,722,722,"Casa en Venta Silverio Pérez #00
, Toluca De Lerdo, México",120.0,1.0,3.0,32910.65
723,723,723,"Casa en Venta Ocho Cedros, Toluca De Lerdo",227.0,2.0,4.0,140000.0
724,724,724,"Casa en Venta Casa En Venta 4 Recamaras La Galia Toluca Cerca De Aeropuerto Y Plaza Sendero
, Hacienda  La Galia, Toluca De Lerdo",,2.0,4.0,120000.0
725,725,725,"Casa en Venta Ciprés, Toluca De Lerdo",594.0,4.0,4.0,600000.0
726,726,726,"Casa en Venta Electricistas Locales, Toluca De Lerdo",200.0,2.0,3.0,214500.0
727,727,727,"Casa en Venta Benito Juarez Norte 501
, Santa Bárbara, Toluca De Lerdo",,3.0,8.0,325000.0
728,728,728,"Casa en Venta Miguel Mata #209
, Toluca De Lerdo, México",150.0,1.0,2.0,21780.15
729,729,729,"Casa en Venta Remate Bancario, Casa, San Marcos, Villa Santin, Toluca, Estado De Mexico
, Toluca De Lerdo",80.0,1.0,2.0,35524.6
730,730,730,"Casa en Venta Casa Venta Cipres
, Toluca De Lerdo, México",220.0,2.0,3.0,362500.0
731,731,731,"Casa en Venta Fraccionamiento Las Misiones Ii, San Pedro Totoltepec, Carr. Toluca-naucalpan 1702, Iii, 50226 Toluca De Lerdo, Méx.
, Toluca De Lerdo, México",101.0,2.0,3.0,90000.0
732,732,732,"Casa en Venta Santa Elena #32, 42
, Toluca De Lerdo, México",135.0,4.0,3.0,84000.0
733,733,733,"Casa en Venta Independencia, Toluca De Lerdo",175.0,2.0,3.0,185000.0
734,734,734,"Casa en Venta Arcadio Henkel #1
, Morelos 1a Sección, Toluca De Lerdo",295.0,4.0,4.0,295000.0
735,735,735,"Casa en Venta Casa Nueva En Venta En Residencial Victoria, Toluca.
, Toluca De Lerdo, México",177.0,2.0,3.0,155000.0
736,736,736,"Casa en Venta Tenochtitlan #113, 15-a
, Toluca De Lerdo, México",100.0,2.0,2.0,60000.0
737,737,737,"Casa en Venta Los Sauces Ii Col. San José Guadalupe, Toluca De Lerdo
, Toluca De Lerdo, México",80.0,1.0,2.0,43500.0
738,738,738,"Casa en Venta Instituto Literario
, Toluca De Lerdo, México",550.0,5.0,4.0,500000.0
739,739,739,"Casa en Venta Toluca De Lerdo, México",450.0,2.0,4.0,225000.0
740,740,740,"Casa en Venta Modelo Roble
, Toluca De Lerdo, México",95.0,2.0,3.0,76905.0
741,741,741,"Casa en Venta Privada Hacienda De Metepec Mz25l1-c-b, Conj U Los Sauces Iv, San José Guadalupe #**
, Toluca De Lerdo, México",135.0,2.0,3.0,77500.0
742,742,742,"Casa en Venta Villas San Andres
, De La Crespa, Toluca De Lerdo",74.0,1.0,2.0,52500.0
743,743,743,"Casa en Venta Jose Vicente Villada #101, 0
, Toluca De Lerdo, México",191.0,3.0,3.0,132500.0
744,744,744,"Casa en Venta Geovillas De San Mateo
, Toluca De Lerdo, México",63.0,1.0,2.0,48000.0
745,745,745,"Casa en Venta Guillermo Marconi #507
, Toluca De Lerdo, México",120.0,2.0,3.0,54368.9
746,746,746,"Casa en Venta Lago Tanganica #0
, Toluca De Lerdo, México",190.0,2.0,3.0,78041.6
747,747,747,"Casa en Venta El Trigo #sn
, Toluca De Lerdo, México",420.0,5.0,4.0,425000.0
748,748,748,"Casa en Venta Los Sauces #sn
, Toluca De Lerdo, México",66.0,1.0,2.0,45000.0
749,749,749,"Casa en Venta Toluca De Lerdo, México",350.0,5.0,5.0,453500.0
750,750,750,"Casa en Venta Oficina En Venta A Una Cuadra De Galerias Toluca
, Toluca De Lerdo, México",225.0,1.0,2.0,52500.0
751,751,751,"Casa en Venta Oo #xx
, Toluca De Lerdo, México",126.0,3.0,3.0,187500.0
752,752,752,"Casa en Venta Toluca De Lerdo, México",176.0,2.0,5.0,85000.0
753,753,753,"Casa en Venta Av. Hidalgo Pte. #000
, Toluca De Lerdo, México",170.0,3.0,4.0,33557.45
754,754,754,"Casa en Venta Gómez Farías Esq. Isidro Fabela Null
, Vértice, Toluca De Lerdo",,3.0,4.0,875000.0
755,755,755,"Casa en Venta Ricardo V Garrido 113
, Salvador Sánchez Colín, Toluca De Lerdo",,5.0,4.0,197500.0
756,756,756,"Casa en Venta Hidalgo
, Toluca De Lerdo, México",120.0,2.0,2.0,85000.0
757,757,757,"Casa en Venta Ciprés, Toluca De Lerdo",280.0,4.0,3.0,523000.0
758,758,758,"Casa en Venta Tierra Y Libertad #114
, Toluca De Lerdo, México",140.0,2.0,2.0,50803.05
759,759,759,"Casa en Venta Toluca De Lerdo, México",660.0,3.0,5.0,465000.0
760,760,760,"Casa en Venta Barrio Santa Maria #s/n
, Toluca De Lerdo, México",189.0,3.0,3.0,134500.0
761,761,761,"Casa en Venta Hacienda Del Rocío #25
, Toluca De Lerdo, México",69.0,2.0,2.0,51500.0
762,762,762,"Casa en Venta Ahuehuetes, Toluca De Lerdo",91.0,1.0,,85000.0
763,763,763,"Casa en Venta Árbol De Las Manitas #00
, Toluca De Lerdo, México",140.0,3.0,4.0,19520.0
764,764,764,"Casa en Venta Independencia 104
, De La Crespa, Toluca De Lerdo",,3.0,4.0,140000.0
765,765,765,"Casa en Venta San Jose Obrero #230
, Toluca De Lerdo, México",107.0,2.0,2.0,26150.75
766,766,766,"Casa en Venta Niño Artillero Null
, San Mateo Oxtotitlán, Toluca De Lerdo",,2.0,4.0,100000.0
767,767,767,"Casa en Venta Frac. Paseo Arboleda
, Toluca De Lerdo, México",108.0,2.0,3.0,95000.0
768,768,768,"Casa en Venta Venta De Casa Cerca De Cu Null
, Vicente Guerrero, Toluca De Lerdo",,2.0,3.0,210000.0
769,769,769,"Casa en Venta Vicente Lonbardo Toledano #197
, Toluca De Lerdo, México",121.0,3.0,3.0,138921.05
770,770,770,"Casa en Venta Independencia, Toluca De Lerdo",175.0,2.0,3.0,160000.0
771,771,771,"Casa en Venta Toluca De Lerdo, México",165.0,2.0,3.0,60000.0
772,772,772,"Casa en Venta Montes Altai
, Toluca De Lerdo, México",209.0,2.0,4.0,170000.0
773,773,773,"Casa en Venta Dioses Del Olimpo #234
, Toluca De Lerdo, México",75.0,1.0,2.0,65000.0
774,774,774,"Casa en Venta Juan Aldama
, Toluca De Lerdo, México",790.0,3.0,5.0,725000.0
775,775,775,"Casa en Venta Montes Altai #310
, Toluca De Lerdo, México",210.0,5.0,4.0,170000.0
776,776,776,"Casa en Venta Agrónomos #101
, Toluca De Lerdo, México",170.0,1.0,2.0,23092.8
777,777,777,"Casa en Venta Adolfo Lopez Mateos 146 #146
, Toluca De Lerdo, México",125.0,2.0,3.0,45205.5
778,778,778,"Casa en Venta Toluca De Lerdo, México",160.0,2.0,3.0,45205.5
779,779,779,"Casa en Venta Ooo #21
, Toluca De Lerdo, México",234.0,3.0,3.0,187500.0
780,780,780,"Casa en Venta Toluca De Lerdo, México",180.0,6.0,7.0,177500.0
781,781,781,"Casa en Venta Fraccionamiento Independencia Null
, Santa María Totoltepec, Toluca De Lerdo",,1.0,3.0,100000.0
782,782,782,"Casa en Venta San Pedro Totoltepec, Toluca De Lerdo",130.0,1.0,2.0,80000.0
783,783,783,"Casa en Venta Toluca De Lerdo, México",356.0,2.0,4.0,515000.0
784,784,784,"Casa en Venta Casa En Venta Paseos San Martin Toluca
, Toluca De Lerdo, México",40.0,1.0,1.0,23000.0
785,785,785,"Casa en Venta Toluca De Lerdo, México",340.0,3.0,5.0,435000.0
786,786,786,"Casa en Venta Casa 2 Plantas
, San Pedro Totoltepec, Toluca De Lerdo",109.0,1.0,3.0,61350.0
787,787,787,"Casa en Venta Luis Donaldo Colosio
, Toluca De Lerdo, México",247.0,2.0,4.0,175000.0
788,788,788,"Casa en Venta Toluca De Lerdo, México",350.0,2.0,3.0,225000.0
789,789,789,"Casa en Venta Toluca De Lerdo, México",67.0,2.0,2.0,35500.0
790,790,790,"Casa en Venta Heroes Del 5 De Mayo #nd
, Toluca De Lerdo, México",242.0,4.0,6.0,103350.0
791,791,791,"Casa en Venta . #.
, Toluca De Lerdo, México",180.0,5.0,4.0,99500.0
792,792,792,"Casa en Venta Abeto #77-b
, Toluca De Lerdo, México",90.0,1.0,2.0,38510.9
793,793,793,"Casa en Venta Carmen Serdán
, Ciprés, Toluca De Lerdo",1230.0,4.0,5.0,2245000.0
794,794,794,"Casa en Venta Toluca #606
, Toluca De Lerdo, México",160.0,2.0,3.0,28724.0
795,795,795,"Casa en Venta Toluca Null
, Rancho La Mora, Toluca De Lerdo",,3.0,4.0,92500.0
796,796,796,"Casa en Venta Naucalpan #1702
, Toluca De Lerdo, México",139.0,4.0,3.0,54000.0
797,797,797,"Casa en Venta Privada Cedros 115
, Tlacopa, Toluca De Lerdo",,2.0,3.0,240000.0
798,798,798,"Casa en Venta Toluca De Lerdo, México",215.0,4.0,4.0,157500.0
799,799,799,"Casa en Venta San Buenaventura, Toluca De Lerdo",727.0,5.0,5.0,1150000.0
800,800,800,"Casa en Venta Toluca De Lerdo, México",141.0,3.0,3.0,75000.0
801,801,801,"Casa en Venta Toluca De Lerdo, México",67.0,2.0,2.0,35500.0
802,802,802,"Casa en Venta Altamirano 324, Delegación San Mateo Oxtotitlán, 50100 Toluca De Lerdo, Méx.
, San Mateo Oxtotitlán, Toluca De Lerdo",,2.0,3.0,115000.0
803,803,803,"Casa en Venta Allende #100
, Toluca De Lerdo, México",137.0,1.0,2.0,175000.0
804,804,804,"Casa en Venta Jacarandas #37, 2
, Toluca De Lerdo, México",75.0,1.0,2.0,35022.9
805,805,805,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",220.0,3.0,3.0,27788.7
806,806,806,"Casa en Venta Hacienda San Isidro #14
, Toluca De Lerdo, México",84.0,3.0,2.0,57500.0
807,807,807,"Casa en Venta Circuito Hacienda Jajalpa
, Toluca De Lerdo, México",65.0,1.0,3.0,37500.0
808,808,808,"Casa en Venta Dioses Del Olimpo #234
, Toluca De Lerdo, México",170.0,3.0,3.0,125000.0
809,809,809,"Casa en Venta Retorno 8 #1
, Toluca De Lerdo, México",141.0,3.0,3.0,75000.0
810,810,810,"Casa en Venta Lago Victoria 712
, Ocho Cedros, Toluca De Lerdo",,3.0,3.0,325000.0
811,811,811,"Casa en Venta Toluca De Lerdo, México",160.0,2.0,3.0,45205.5
812,812,812,"Casa en Venta Prolongación Ruta De La Independencia #131
, Toluca De Lerdo, México",110.0,2.0,3.0,16468.25
813,813,813,"Casa en Venta San Lorenzo Tepaltitlán Centro, Toluca De Lerdo",320.0,3.0,6.0,175000.0
814,814,814,"Casa en Venta Casa En Venta / Renta En Las Flores
, Toluca De Lerdo, México",215.0,2.0,3.0,112500.0
815,815,815,"Casa en Venta Coahuila 327
, Santa María De Las Rosas, Toluca De Lerdo",,1.0,3.0,80000.0
816,816,816,"Casa en Venta Cerrada De Amazonas 118
, Toluca De Lerdo, México",,3.0,3.0,175000.0
817,817,817,"Casa en Venta Morelos #25
, Toluca De Lerdo, México",960.0,2.0,5.0,300000.0
818,818,818,"Casa en Venta Toluca De Lerdo, México",133.0,3.0,3.0,116500.9
819,819,819,"Casa en Venta San Marcos #0
, Toluca De Lerdo, México",180.0,3.0,3.0,28231.65
820,820,820,"Casa en Venta Abeto #77
, Toluca De Lerdo, México",90.0,1.0,2.0,38510.9
821,821,821,"Casa en Venta Metepec #142, A
, Toluca De Lerdo, México",260.0,3.0,4.0,42500.0
822,822,822,"Casa en Venta Emiliano Zapata #0, 1
, Toluca De Lerdo, México",200.0,3.0,3.0,130000.0
823,823,823,"Casa en Venta Jesús Carranza #449
, Toluca De Lerdo, México",624.0,3.0,4.0,215000.0
824,824,824,"Casa en Venta Lago San Ignacio #306
, El Seminario 2a Sección, Toluca De Lerdo",185.0,2.0,3.0,75000.0
825,825,825,"Casa en Venta Independencia Null
, Toluca De Lerdo, México",,2.0,3.0,120000.0
826,826,826,"Casa en Venta General Rafael Charazo 111 Null
, Moderna De La Cruz, Toluca De Lerdo",,2.0,4.0,287500.0
827,827,827,"Casa en Venta Santa Ana Tlapaltitlán, Toluca
, Santa Ana Tlapaltitlán, Toluca De Lerdo",225.0,1.0,3.0,62500.0
828,828,828,"Casa en Venta Fracc Sor Juana Inés De La Cruz, Toluca
, San Pedro Totoltepec, Toluca De Lerdo",265.0,2.0,3.0,130000.0
829,829,829,"Casa en Venta Las Hesperides Toluca
, Santa María Totoltepec, Toluca De Lerdo",72.0,1.0,2.0,57500.0
830,830,830,"Casa en Venta Toluca De Lerdo, México",193.0,3.0,4.0,90000.0
831,831,831,"Casa en Venta Toluca De Lerdo, México",133.0,3.0,3.0,116500.0
832,832,832,"Casa en Venta Ocho Cedros, Toluca De Lerdo",260.0,2.0,4.0,139500.0
833,833,833,"Casa en Venta Lago Tangañica 411
, Ocho Cedros, Toluca De Lerdo",,2.0,5.0,145000.0
834,834,834,"Casa en Venta Toluca De Lerdo, México",56.0,1.0,2.0,25082.15
835,835,835,"Casa en Venta Circuito Hacienda San Isidro #14
, Toluca De Lerdo, México",84.0,3.0,3.0,57500.0
836,836,836,"Casa en Venta Miguel Mata #209
, Toluca De Lerdo, México",150.0,2.0,3.0,21780.15
837,837,837,"Casa en Venta Toluca De Lerdo, México",180.0,3.0,3.0,28231.65
838,838,838,"Casa en Venta Casa En Venta En Toluca En El Coporo
, Toluca De Lerdo, México",215.0,1.0,5.0,275000.0
839,839,839,"Casa en Venta Gran Lago Del Oso #107
, Isidro Fabela 2a Sección, Toluca De Lerdo",357.0,4.0,4.0,80000.0
840,840,840,"Casa en Venta Toluca De Lerdo, México",90.0,2.0,3.0,67500.0
841,841,841,"Casa en Venta Pensador Mexicano 408, Delegación San Buenaventura, Toluca De Lerdo, Estado De M #**
, Toluca De Lerdo, México",190.0,4.0,3.0,119000.0
842,842,842,"Casa en Venta Toluca De Lerdo, México",150.0,2.0,3.0,118682.95
843,843,843,"Casa en Venta San Lorenzo Tepaltitlan
, Toluca De Lerdo, México",280.0,2.0,4.0,137500.0
844,844,844,"Casa en Venta Toluca De Lerdo, México",177.0,2.0,3.0,175000.0
845,845,845,"Casa en Venta Toluca
, Toluca De Lerdo, México",447.0,1.0,3.0,215000.0
846,846,846,"Casa en Venta Casa En Venta/renta Cipres
, Toluca De Lerdo, México",438.0,3.0,4.0,500000.0
847,847,847,"Casa en Venta Toluca De Lerdo, México",63.0,1.0,3.0,64500.0
848,848,848,"Casa en Venta Toluca De Lerdo, México",440.0,2.0,3.0,195000.0
849,849,849,"Casa en Venta Toluca De Lerdo, México",73.0,2.0,3.0,38250.0
850,850,850,"Casa en Venta Casa De Campo En Zona Tranquila Con Horno De Piedra En San Nicolas Peralta
, Toluca De Lerdo, México",,1.0,3.0,60000.0
851,851,851,"Casa en Venta Toluca De Lerdo, México",300.0,2.0,3.0,49417.75
852,852,852,"Casa en Venta Paseo San Cristobal Colón #511
, Toluca De Lerdo, México",204.0,3.0,3.0,132500.0
853,853,853,"Casa en Venta Geólogos #120
, Toluca De Lerdo, México",120.0,2.0,2.0,35000.0
854,854,854,"Casa en Venta Toluca De Lerdo, México",220.0,3.0,3.0,27788.7
855,855,855,"Casa en Venta Insurgentes
, Toluca De Lerdo, México",200.0,4.0,3.0,124000.0
856,856,856,"Casa en Venta Sierra Ventana #206
, Toluca De Lerdo, México",180.0,3.0,3.0,235000.0
857,857,857,"Casa en Venta Casa En Venta Paseo San Martín Calle Ocoyoacac
, Toluca De Lerdo, México",36.0,1.0,1.0,23000.0
858,858,858,"Casa en Venta Casa En Venta En Capultitlan Toluca
, Toluca De Lerdo, México",324.0,2.0,7.0,215000.0
859,859,859,"Casa en Venta Diodoro Ortega 300
, Rancho La Mora, Toluca De Lerdo",,2.0,3.0,100000.0
860,860,860,"Casa en Venta Toluca De Lerdo, México",160.0,1.0,3.0,43635.0
861,861,861,"Casa en Venta Toluca De Lerdo, México",360.0,3.0,4.0,95406.9
862,862,862,"Casa en Venta Toluca De Lerdo, México",88.0,2.0,3.0,67500.0
863,863,863,"Casa en Venta Geo Villas Los Cedros
, Toluca De Lerdo, México",56.0,1.0,2.0,25082.15
864,864,864,"Casa en Venta Independencia #143, 34
, Toluca De Lerdo, México",95.0,2.0,3.0,70000.0
865,865,865,"Casa en Venta Crisantemo #640
, Toluca De Lerdo, México",215.0,2.0,3.0,112500.0
866,866,866,"Casa en Venta La Teresona, Toluca De Lerdo",286.0,3.0,3.0,85000.0
867,867,867,"Casa en Venta Tierra Y Libertad #114
, Toluca De Lerdo, México",120.0,1.0,3.0,50803.05
868,868,868,"Casa en Venta Azteca, Toluca De Lerdo",150.0,1.0,3.0,105000.0
869,869,869,"Casa en Venta Casa En Venta 3 Recamaras Aun Costado De Gm Toluca A 3 Minutos De Unitec
, Santa Ana Tlapaltitlán, Toluca De Lerdo",,1.0,3.0,62500.0
870,870,870,"Casa en Venta Av. Juárez Norte 539
, Centro, Toluca De Lerdo",,1.0,3.0,190000.0
871,871,871,"Casa en Venta Toluca De Lerdo, México",61.0,2.0,3.0,65000.0
872,872,872,"Casa en Venta Arcadio Henkel 1011
, Ocho Cedros, Toluca De Lerdo",,3.0,3.0,175000.0
873,873,873,"Casa en Venta Toluca De Lerdo, México",72.0,2.0,3.0,38250.0
874,874,874,"Casa en Venta Casa En Venta Sor Juana, La Galia
, Toluca De Lerdo, México",250.0,2.0,4.0,120000.0
875,875,875,"Casa en Venta Cipres 304
, Ciprés, Toluca De Lerdo",,3.0,3.0,405000.0
876,876,876,"Casa en Venta Sector Popular, Toluca De Lerdo",265.0,2.0,4.0,130000.0
877,877,877,"Casa en Venta Ceboruco #1
, Toluca De Lerdo, México",11111.0,2.0,2.0,77500.0
878,878,878,"Casa en Venta Venustiano Carranza #22, 21
, Toluca De Lerdo, México",170.0,4.0,3.0,80000.0
879,879,879,"Casa en Venta Capultitlán, Toluca De Lerdo",285.0,3.0,4.0,105000.0
880,880,880,"Casa en Venta Arcadio Henkel 1001
, Ocho Cedros, Toluca De Lerdo",,3.0,3.0,175000.0
881,881,881,"Casa en Venta Toluca De Lerdo, México",90.0,2.0,3.0,32910.6
882,882,882,"Casa en Venta Fuente De Los Deseos #26
, Toluca De Lerdo, México",187.0,3.0,3.0,127500.0
883,883,883,"Casa en Venta Toluca De Lerdo, México",353.0,2.0,4.0,237500.0
884,884,884,"Casa en Venta Fuente De Los Deseos #27
, Toluca De Lerdo, México",187.0,3.0,3.0,127500.0
885,885,885,"Casa en Venta Juan De La Barrera Null
, Toluca De Lerdo, México",,3.0,4.0,175000.0
886,886,886,"Casa en Venta Sauces Null
, Los Sauces V, Toluca De Lerdo",,1.0,2.0,43500.0
887,887,887,"Casa en Venta La Vesana #266
, Toluca De Lerdo, México",84.0,2.0,2.0,69500.0
888,888,888,"Casa en Venta Toluca De Lerdo, México",170.0,2.0,,124000.0
889,889,889,"Casa en Venta Capultitlán, Toluca De Lerdo",,3.0,3.0,99950.0
890,890,890,"Casa en Venta Fuentes Null
, San Mateo Otzacatipan, Toluca De Lerdo",,2.0,3.0,97500.0
891,891,891,"Casa en Venta Niños Heroes 211
, San Mateo Otzacatipan, Toluca De Lerdo",,1.0,3.0,97500.0
892,892,892,"Casa en Venta Crisantemos #640
, Toluca De Lerdo, México",215.0,3.0,3.0,112500.0
893,893,893,"Casa en Venta Paseo De La Asunción
, Toluca De Lerdo, México",,1.0,3.0,46500.0
894,894,894,"Casa en Venta Toluca De Lerdo, México",,3.0,3.0,2400000.0
895,895,895,"Casa en Venta Nezahualcoyotl #000
, Toluca De Lerdo, México",350.0,3.0,4.0,51500.0
896,896,896,"Casa en Venta Toluca De Lerdo, México",165.0,2.0,3.0,102500.0
897,897,897,"Casa en Venta Azaleas #818
, Toluca De Lerdo, México",100.0,1.0,3.0,27987.65
898,898,898,"Casa en Venta Casa En Venta Ubicada En Hacienda Del Valle Ii
, Toluca De Lerdo, México",69.0,1.0,3.0,51500.0
899,899,899,"Casa en Venta Heroes Primera Seccion
, Toluca De Lerdo, México",60.0,1.0,2.0,40000.0
900,900,900,"Casa en Venta Toluca De Lerdo, México",200.0,1.0,3.0,260000.0
901,901,901,"Casa en Venta Toluca De Lerdo, México",369.0,2.0,4.0,315000.0
